canonical_id,runtime_id,source,kind,name,category,subcategory,from,to,status,search_visible,duplicate_of,added_in,added_at,updated_at,is_new,featured,featured_order,route,legacy_route,legacy_ids,aliases,keywords,exact_tokens
tiff-gif,tiff-gif,platform,file,TIFF → GIF,image,image,TIFF,GIF,published,true,,,,,false,false,0,?tool=tiff-gif,?category=image&convert=tiff-gif,tiff-gif,TIFF를 GIF로 | TIFF GIF 변환 | TIFF에서 GIF,이미지 변환 | 사진 변환 | 이미지 | image | TIFF | tif | 고해상도 이미지 | GIF | 움짤 | 움직이는 이미지,
gif-bmp,gif-bmp,platform,file,GIF → BMP,image,image,GIF,BMP,published,true,,,,,false,false,0,?tool=gif-bmp,?category=image&convert=gif-bmp,gif-bmp,GIF를 BMP로 | GIF BMP 변환 | GIF에서 BMP,이미지 변환 | 사진 변환 | 이미지 | image | GIF | 움짤 | 움직이는 이미지 | BMP | 비트맵,
gif-ico,gif-ico,platform,file,GIF → ICO,image,image,GIF,ICO,published,true,,,,,false,false,0,?tool=gif-ico,?category=image&convert=gif-ico,gif-ico,GIF를 ICO로 | GIF ICO 변환 | GIF에서 ICO,이미지 변환 | 사진 변환 | 이미지 | image | GIF | 움짤 | 움직이는 이미지 | ICO,
mp4-mp3,mp4-mp3,platform,file,MP4 → MP3,video,media,MP4,MP3,published,true,,,,,false,true,10,?tool=mp4-mp3,?category=video&convert=mp4-mp3,mp4-mp3,MP4를 MP3로 | MP4 MP3 변환 | MP4에서 MP3,동영상 변환 | 영상 변환 | 동영상 | media | MP4 | 영상 | MP3 | 음원 | 오디오,
mov-mp4,mov-mp4,platform,file,MOV → MP4,video,media,MOV,MP4,published,true,,,,,false,true,11,?tool=mov-mp4,?category=video&convert=mov-mp4,mov-mp4,MOV를 MP4로 | MOV MP4 변환 | MOV에서 MP4,동영상 변환 | 영상 변환 | 동영상 | media | MOV | 아이폰 영상 | MP4 | 영상,
mkv-mp4,mkv-mp4,platform,file,MKV → MP4,video,media,MKV,MP4,published,true,,,,,false,false,0,?tool=mkv-mp4,?category=video&convert=mkv-mp4,mkv-mp4,MKV를 MP4로 | MKV MP4 변환 | MKV에서 MP4,동영상 변환 | 영상 변환 | 동영상 | media | MKV | MP4 | 영상,
avi-mp4,avi-mp4,platform,file,AVI → MP4,video,media,AVI,MP4,published,true,,,,,false,false,0,?tool=avi-mp4,?category=video&convert=avi-mp4,avi-mp4,AVI를 MP4로 | AVI MP4 변환 | AVI에서 MP4,동영상 변환 | 영상 변환 | 동영상 | media | AVI | MP4 | 영상,
webm-mp4,webm-mp4,platform,file,WEBM → MP4,video,media,WEBM,MP4,published,true,,,,,false,false,0,?tool=webm-mp4,?category=video&convert=webm-mp4,webm-mp4,WEBM를 MP4로 | WEBM MP4 변환 | WEBM에서 MP4,동영상 변환 | 영상 변환 | 동영상 | media | WEBM | 웹 동영상 | MP4 | 영상,
mp4-webm,mp4-webm,platform,file,MP4 → WEBM,video,media,MP4,WEBM,published,true,,,,,false,false,0,?tool=mp4-webm,?category=video&convert=mp4-webm,mp4-webm,MP4를 WEBM로 | MP4 WEBM 변환 | MP4에서 WEBM,동영상 변환 | 영상 변환 | 동영상 | media | MP4 | 영상 | WEBM | 웹 동영상,
mp4-gif,mp4-gif,platform,file,MP4 → GIF,video,media,MP4,GIF,published,true,,,,,false,false,0,?tool=mp4-gif,?category=video&convert=mp4-gif,mp4-gif,MP4를 GIF로 | MP4 GIF 변환 | MP4에서 GIF,동영상 변환 | 영상 변환 | 동영상 | media | MP4 | 영상 | GIF | 움짤 | 움직이는 이미지,
mov-gif,mov-gif,platform,file,MOV → GIF,video,media,MOV,GIF,published,true,,,,,false,false,0,?tool=mov-gif,?category=video&convert=mov-gif,mov-gif,MOV를 GIF로 | MOV GIF 변환 | MOV에서 GIF,동영상 변환 | 영상 변환 | 동영상 | media | MOV | 아이폰 영상 | GIF | 움짤 | 움직이는 이미지,
mkv-avi,mkv-avi,platform,file,MKV → AVI,video,media,MKV,AVI,published,true,,,,,false,false,0,?tool=mkv-avi,?category=video&convert=mkv-avi,mkv-avi,MKV를 AVI로 | MKV AVI 변환 | MKV에서 AVI,동영상 변환 | 영상 변환 | 동영상 | media | MKV | AVI,
avi-mkv,avi-mkv,platform,file,AVI → MKV,video,media,AVI,MKV,published,true,,,,,false,false,0,?tool=avi-mkv,?category=video&convert=avi-mkv,avi-mkv,AVI를 MKV로 | AVI MKV 변환 | AVI에서 MKV,동영상 변환 | 영상 변환 | 동영상 | media | AVI | MKV,
flv-mp4,flv-mp4,platform,file,FLV → MP4,video,media,FLV,MP4,published,true,,,,,false,false,0,?tool=flv-mp4,?category=video&convert=flv-mp4,flv-mp4,FLV를 MP4로 | FLV MP4 변환 | FLV에서 MP4,동영상 변환 | 영상 변환 | 동영상 | media | FLV | MP4 | 영상,
m4v-mp4,m4v-mp4,platform,file,M4V → MP4,video,media,M4V,MP4,published,true,,,,,false,false,0,?tool=m4v-mp4,?category=video&convert=m4v-mp4,m4v-mp4,M4V를 MP4로 | M4V MP4 변환 | M4V에서 MP4,동영상 변환 | 영상 변환 | 동영상 | media | M4V | MP4 | 영상,
3gp-mp4,3gp-mp4,platform,file,3GP → MP4,video,media,3GP,MP4,published,true,,,,,false,false,0,?tool=3gp-mp4,?category=video&convert=3gp-mp4,3gp-mp4,3GP를 MP4로 | 3GP MP4 변환 | 3GP에서 MP4,동영상 변환 | 영상 변환 | 동영상 | media | 3GP | MP4 | 영상,
mp4-mov,mp4-mov,platform,file,MP4 → MOV,video,media,MP4,MOV,published,true,,,,,false,false,0,?tool=mp4-mov,?category=video&convert=mp4-mov,mp4-mov,MP4를 MOV로 | MP4 MOV 변환 | MP4에서 MOV,동영상 변환 | 영상 변환 | 동영상 | media | MP4 | 영상 | MOV | 아이폰 영상,
webm-gif,webm-gif,platform,file,WEBM → GIF,video,media,WEBM,GIF,published,true,,,,,false,false,0,?tool=webm-gif,?category=video&convert=webm-gif,webm-gif,WEBM를 GIF로 | WEBM GIF 변환 | WEBM에서 GIF,동영상 변환 | 영상 변환 | 동영상 | media | WEBM | 웹 동영상 | GIF | 움짤 | 움직이는 이미지,
gif-mp4,gif-mp4,platform,file,GIF → MP4,video,media,GIF,MP4,published,true,,,,,false,false,0,?tool=gif-mp4,?category=video&convert=gif-mp4,gif-mp4,GIF를 MP4로 | GIF MP4 변환 | GIF에서 MP4,동영상 변환 | 영상 변환 | 동영상 | media | GIF | 움짤 | 움직이는 이미지 | MP4 | 영상,
mp3-wav,mp3-wav,platform,file,MP3 → WAV,audio,media,MP3,WAV,published,true,,,,,false,false,0,?tool=mp3-wav,?category=audio&convert=mp3-wav,mp3-wav,MP3를 WAV로 | MP3 WAV 변환 | MP3에서 WAV,오디오 변환 | 음원 변환 | 오디오 | media | MP3 | 음원 | WAV | 웨이브,
wav-mp3,wav-mp3,platform,file,WAV → MP3,audio,media,WAV,MP3,published,true,,,,,false,false,0,?tool=wav-mp3,?category=audio&convert=wav-mp3,wav-mp3,WAV를 MP3로 | WAV MP3 변환 | WAV에서 MP3,오디오 변환 | 음원 변환 | 오디오 | media | WAV | 웨이브 | MP3 | 음원,
m4a-mp3,m4a-mp3,platform,file,M4A → MP3,audio,media,M4A,MP3,published,true,,,,,false,false,0,?tool=m4a-mp3,?category=audio&convert=m4a-mp3,m4a-mp3,M4A를 MP3로 | M4A MP3 변환 | M4A에서 MP3,오디오 변환 | 음원 변환 | 오디오 | media | M4A | MP3 | 음원,
aac-mp3,aac-mp3,platform,file,AAC → MP3,audio,media,AAC,MP3,published,true,,,,,false,false,0,?tool=aac-mp3,?category=audio&convert=aac-mp3,aac-mp3,AAC를 MP3로 | AAC MP3 변환 | AAC에서 MP3,오디오 변환 | 음원 변환 | 오디오 | media | AAC | MP3 | 음원,
flac-mp3,flac-mp3,platform,file,FLAC → MP3,audio,media,FLAC,MP3,published,true,,,,,false,false,0,?tool=flac-mp3,?category=audio&convert=flac-mp3,flac-mp3,FLAC를 MP3로 | FLAC MP3 변환 | FLAC에서 MP3,오디오 변환 | 음원 변환 | 오디오 | media | FLAC | 무손실 음원 | MP3 | 음원,
ogg-mp3,ogg-mp3,platform,file,OGG → MP3,audio,media,OGG,MP3,published,true,,,,,false,false,0,?tool=ogg-mp3,?category=audio&convert=ogg-mp3,ogg-mp3,OGG를 MP3로 | OGG MP3 변환 | OGG에서 MP3,오디오 변환 | 음원 변환 | 오디오 | media | OGG | MP3 | 음원,
opus-mp3,opus-mp3,platform,file,OPUS → MP3,audio,media,OPUS,MP3,published,true,,,,,false,false,0,?tool=opus-mp3,?category=audio&convert=opus-mp3,opus-mp3,OPUS를 MP3로 | OPUS MP3 변환 | OPUS에서 MP3,오디오 변환 | 음원 변환 | 오디오 | media | OPUS | MP3 | 음원,
wma-mp3,wma-mp3,platform,file,WMA → MP3,audio,media,WMA,MP3,published,true,,,,,false,false,0,?tool=wma-mp3,?category=audio&convert=wma-mp3,wma-mp3,WMA를 MP3로 | WMA MP3 변환 | WMA에서 MP3,오디오 변환 | 음원 변환 | 오디오 | media | WMA | MP3 | 음원,
mp3-m4a,mp3-m4a,platform,file,MP3 → M4A,audio,media,MP3,M4A,published,true,,,,,false,false,0,?tool=mp3-m4a,?category=audio&convert=mp3-m4a,mp3-m4a,MP3를 M4A로 | MP3 M4A 변환 | MP3에서 M4A,오디오 변환 | 음원 변환 | 오디오 | media | MP3 | 음원 | M4A,
mp3-aac,mp3-aac,platform,file,MP3 → AAC,audio,media,MP3,AAC,published,true,,,,,false,false,0,?tool=mp3-aac,?category=audio&convert=mp3-aac,mp3-aac,MP3를 AAC로 | MP3 AAC 변환 | MP3에서 AAC,오디오 변환 | 음원 변환 | 오디오 | media | MP3 | 음원 | AAC,
mp3-flac,mp3-flac,platform,file,MP3 → FLAC,audio,media,MP3,FLAC,published,true,,,,,false,false,0,?tool=mp3-flac,?category=audio&convert=mp3-flac,mp3-flac,MP3를 FLAC로 | MP3 FLAC 변환 | MP3에서 FLAC,오디오 변환 | 음원 변환 | 오디오 | media | MP3 | 음원 | FLAC | 무손실 음원,
mp3-ogg,mp3-ogg,platform,file,MP3 → OGG,audio,media,MP3,OGG,published,true,,,,,false,false,0,?tool=mp3-ogg,?category=audio&convert=mp3-ogg,mp3-ogg,MP3를 OGG로 | MP3 OGG 변환 | MP3에서 OGG,오디오 변환 | 음원 변환 | 오디오 | media | MP3 | 음원 | OGG,
wav-flac,wav-flac,platform,file,WAV → FLAC,audio,media,WAV,FLAC,published,true,,,,,false,false,0,?tool=wav-flac,?category=audio&convert=wav-flac,wav-flac,WAV를 FLAC로 | WAV FLAC 변환 | WAV에서 FLAC,오디오 변환 | 음원 변환 | 오디오 | media | WAV | 웨이브 | FLAC | 무손실 음원,
flac-wav,flac-wav,platform,file,FLAC → WAV,audio,media,FLAC,WAV,published,true,,,,,false,false,0,?tool=flac-wav,?category=audio&convert=flac-wav,flac-wav,FLAC를 WAV로 | FLAC WAV 변환 | FLAC에서 WAV,오디오 변환 | 음원 변환 | 오디오 | media | FLAC | 무손실 음원 | WAV | 웨이브,
m4a-wav,m4a-wav,platform,file,M4A → WAV,audio,media,M4A,WAV,published,true,,,,,false,false,0,?tool=m4a-wav,?category=audio&convert=m4a-wav,m4a-wav,M4A를 WAV로 | M4A WAV 변환 | M4A에서 WAV,오디오 변환 | 음원 변환 | 오디오 | media | M4A | WAV | 웨이브,
aac-wav,aac-wav,platform,file,AAC → WAV,audio,media,AAC,WAV,published,true,,,,,false,false,0,?tool=aac-wav,?category=audio&convert=aac-wav,aac-wav,AAC를 WAV로 | AAC WAV 변환 | AAC에서 WAV,오디오 변환 | 음원 변환 | 오디오 | media | AAC | WAV | 웨이브,
hwp-pdf,hwp-pdf,platform,file,HWP → PDF,hwp,hwp,HWP,PDF,published,true,,,,,false,true,12,?tool=hwp-pdf,?category=hwp&convert=hwp-pdf,hwp-pdf,HWP를 PDF로 | HWP PDF 변환 | HWP에서 PDF,한글 문서 변환 | 한글문서 | hwp | 한글 | 한글 문서 | PDF | 피디에프 | 문서,
hwpx-pdf,hwpx-pdf,platform,file,HWPX → PDF,hwp,hwp,HWPX,PDF,published,true,,,,,false,false,0,?tool=hwpx-pdf,?category=hwp&convert=hwpx-pdf,hwpx-pdf,HWPX를 PDF로 | HWPX PDF 변환 | HWPX에서 PDF,한글 문서 변환 | 한글문서 | hwp | HWPX | 한글 | 한글 문서 | PDF | 피디에프 | 문서,
hwp-docx,hwp-docx,platform,file,HWP → DOCX,hwp,hwp,HWP,DOCX,published,true,,,,,false,false,0,?tool=hwp-docx,?category=hwp&convert=hwp-docx,hwp-docx,HWP를 DOCX로 | HWP DOCX 변환 | HWP에서 DOCX,한글 문서 변환 | 한글문서 | hwp | 한글 | 한글 문서 | DOCX | word | 워드 | 워드 문서,
hwpx-docx,hwpx-docx,platform,file,HWPX → DOCX,hwp,hwp,HWPX,DOCX,published,true,,,,,false,false,0,?tool=hwpx-docx,?category=hwp&convert=hwpx-docx,hwpx-docx,HWPX를 DOCX로 | HWPX DOCX 변환 | HWPX에서 DOCX,한글 문서 변환 | 한글문서 | hwp | HWPX | 한글 | 한글 문서 | DOCX | word | 워드 | 워드 문서,
hwp-txt,hwp-txt,platform,file,HWP → TXT,hwp,hwp,HWP,TXT,published,true,,,,,false,false,0,?tool=hwp-txt,?category=hwp&convert=hwp-txt,hwp-txt,HWP를 TXT로 | HWP TXT 변환 | HWP에서 TXT,한글 문서 변환 | 한글문서 | hwp | 한글 | 한글 문서 | TXT | 텍스트 | 메모장,
hwpx-txt,hwpx-txt,platform,file,HWPX → TXT,hwp,hwp,HWPX,TXT,published,true,,,,,false,false,0,?tool=hwpx-txt,?category=hwp&convert=hwpx-txt,hwpx-txt,HWPX를 TXT로 | HWPX TXT 변환 | HWPX에서 TXT,한글 문서 변환 | 한글문서 | hwp | HWPX | 한글 | 한글 문서 | TXT | 텍스트 | 메모장,
hwp-html,hwp-html,platform,file,HWP → HTML,hwp,hwp,HWP,HTML,published,true,,,,,false,false,0,?tool=hwp-html,?category=hwp&convert=hwp-html,hwp-html,HWP를 HTML로 | HWP HTML 변환 | HWP에서 HTML,한글 문서 변환 | 한글문서 | hwp | 한글 | 한글 문서 | HTML | htm | 웹 문서,
hwpx-html,hwpx-html,platform,file,HWPX → HTML,hwp,hwp,HWPX,HTML,published,true,,,,,false,false,0,?tool=hwpx-html,?category=hwp&convert=hwpx-html,hwpx-html,HWPX를 HTML로 | HWPX HTML 변환 | HWPX에서 HTML,한글 문서 변환 | 한글문서 | hwp | HWPX | 한글 | 한글 문서 | HTML | htm | 웹 문서,
docx-hwpx,docx-hwpx,platform,file,DOCX → HWPX,hwp,docx-hwpx,DOCX,HWPX,published,true,,,,,false,false,0,?tool=docx-hwpx,?category=hwp&convert=docx-hwpx,docx-hwpx,DOCX를 HWPX로 | DOCX HWPX 변환 | DOCX에서 HWPX,한글 문서 변환 | 한글문서 | docx-hwpx | DOCX | word | 워드 | 워드 문서 | HWPX | 한글 | 한글 문서,
pdf-hwpx,pdf-hwpx,platform,file,PDF → HWPX,hwp,pdf-hwpx,PDF,HWPX,published,true,,,,,false,false,0,?tool=pdf-hwpx,?category=hwp&convert=pdf-hwpx,pdf-hwpx,PDF를 HWPX로 | PDF HWPX 변환 | PDF에서 HWPX,한글 문서 변환 | 한글문서 | pdf-hwpx | PDF | 피디에프 | 문서 | HWPX | 한글 | 한글 문서,
json-csv,json-csv,platform,file,JSON → CSV,data,json-csv,JSON,CSV,published,true,,,,,false,false,0,?tool=json-csv,?category=data&convert=json-csv,json-csv,JSON를 CSV로 | JSON CSV 변환 | JSON에서 CSV,데이터 변환 | 표 변환 | 데이터·표 | json-csv | JSON | 제이슨 | 데이터 | CSV | 쉼표 데이터 | 표 데이터,
csv-json,csv-json,platform,file,CSV → JSON,data,csv-json,CSV,JSON,published,true,,,,,false,false,0,?tool=csv-json,?category=data&convert=csv-json,csv-json,CSV를 JSON로 | CSV JSON 변환 | CSV에서 JSON,데이터 변환 | 표 변환 | 데이터·표 | csv-json | CSV | 쉼표 데이터 | 표 데이터 | JSON | 제이슨 | 데이터,
csv-tsv,csv-tsv,platform,file,CSV → TSV,data,csv-tsv,CSV,TSV,published,true,,,,,false,false,0,?tool=csv-tsv,?category=data&convert=csv-tsv,csv-tsv,CSV를 TSV로 | CSV TSV 변환 | CSV에서 TSV,데이터 변환 | 표 변환 | 데이터·표 | csv-tsv | CSV | 쉼표 데이터 | 표 데이터 | TSV | 탭 데이터,
tsv-csv,tsv-csv,platform,file,TSV → CSV,data,tsv-csv,TSV,CSV,published,true,,,,,false,false,0,?tool=tsv-csv,?category=data&convert=tsv-csv,tsv-csv,TSV를 CSV로 | TSV CSV 변환 | TSV에서 CSV,데이터 변환 | 표 변환 | 데이터·표 | tsv-csv | TSV | 탭 데이터 | 표 데이터 | CSV | 쉼표 데이터,
json-yaml,json-yaml,platform,file,JSON → YAML,data,json-yaml,JSON,YAML,published,true,,,,,false,false,0,?tool=json-yaml,?category=data&convert=json-yaml,json-yaml,JSON를 YAML로 | JSON YAML 변환 | JSON에서 YAML,데이터 변환 | 표 변환 | 데이터·표 | json-yaml | JSON | 제이슨 | 데이터 | YAML | yml | 야믈,
yaml-json,yaml-json,platform,file,YAML → JSON,data,yaml-json,YAML,JSON,published,true,,,,,false,false,0,?tool=yaml-json,?category=data&convert=yaml-json,yaml-json,YAML를 JSON로 | YAML JSON 변환 | YAML에서 JSON,데이터 변환 | 표 변환 | 데이터·표 | yaml-json | YAML | yml | 야믈 | 데이터 | JSON | 제이슨,
json-xml,json-xml,platform,file,JSON → XML,data,json-xml,JSON,XML,published,true,,,,,false,false,0,?tool=json-xml,?category=data&convert=json-xml,json-xml,JSON를 XML로 | JSON XML 변환 | JSON에서 XML,데이터 변환 | 표 변환 | 데이터·표 | json-xml | JSON | 제이슨 | 데이터 | XML | 엑스엠엘,
xml-json,xml-json,platform,file,XML → JSON,data,xml-json,XML,JSON,published,true,,,,,false,false,0,?tool=xml-json,?category=data&convert=xml-json,xml-json,XML를 JSON로 | XML JSON 변환 | XML에서 JSON,데이터 변환 | 표 변환 | 데이터·표 | xml-json | XML | 엑스엠엘 | 데이터 | JSON | 제이슨,
csv-xml,csv-xml,platform,file,CSV → XML,data,csv-xml,CSV,XML,published,true,,,,,false,false,0,?tool=csv-xml,?category=data&convert=csv-xml,csv-xml,CSV를 XML로 | CSV XML 변환 | CSV에서 XML,데이터 변환 | 표 변환 | 데이터·표 | csv-xml | CSV | 쉼표 데이터 | 표 데이터 | XML | 엑스엠엘 | 데이터,
xml-csv,xml-csv,platform,file,XML → CSV,data,xml-csv,XML,CSV,published,true,,,,,false,false,0,?tool=xml-csv,?category=data&convert=xml-csv,xml-csv,XML를 CSV로 | XML CSV 변환 | XML에서 CSV,데이터 변환 | 표 변환 | 데이터·표 | xml-csv | XML | 엑스엠엘 | 데이터 | CSV | 쉼표 데이터 | 표 데이터,
yaml-xml,yaml-xml,platform,file,YAML → XML,data,yaml-xml,YAML,XML,published,true,,,,,false,false,0,?tool=yaml-xml,?category=data&convert=yaml-xml,yaml-xml,YAML를 XML로 | YAML XML 변환 | YAML에서 XML,데이터 변환 | 표 변환 | 데이터·표 | yaml-xml | YAML | yml | 야믈 | 데이터 | XML | 엑스엠엘,
xml-yaml,xml-yaml,platform,file,XML → YAML,data,xml-yaml,XML,YAML,published,true,,,,,false,false,0,?tool=xml-yaml,?category=data&convert=xml-yaml,xml-yaml,XML를 YAML로 | XML YAML 변환 | XML에서 YAML,데이터 변환 | 표 변환 | 데이터·표 | xml-yaml | XML | 엑스엠엘 | 데이터 | YAML | yml | 야믈,
xlsx-json,xlsx-json,platform,file,XLSX → JSON,data,xlsx-json,XLSX,JSON,published,true,,,,,false,false,0,?tool=xlsx-json,?category=data&convert=xlsx-json,xlsx-json,XLSX를 JSON로 | XLSX JSON 변환 | XLSX에서 JSON,데이터 변환 | 표 변환 | 데이터·표 | xlsx-json | XLSX | excel | 엑셀 | 엑셀 파일 | JSON | 제이슨 | 데이터,
json-xlsx,json-xlsx,platform,file,JSON → XLSX,data,json-xlsx,JSON,XLSX,published,true,,,,,false,false,0,?tool=json-xlsx,?category=data&convert=json-xlsx,json-xlsx,JSON를 XLSX로 | JSON XLSX 변환 | JSON에서 XLSX,데이터 변환 | 표 변환 | 데이터·표 | json-xlsx | JSON | 제이슨 | 데이터 | XLSX | excel | 엑셀 | 엑셀 파일,
xlsx-csv,xlsx-csv,platform,file,XLSX → CSV,data,xlsx-csv,XLSX,CSV,published,true,,,,,false,false,0,?tool=xlsx-csv,?category=data&convert=xlsx-csv,xlsx-csv,XLSX를 CSV로 | XLSX CSV 변환 | XLSX에서 CSV,데이터 변환 | 표 변환 | 데이터·표 | xlsx-csv | XLSX | excel | 엑셀 | 엑셀 파일 | CSV | 쉼표 데이터 | 표 데이터,
csv-xlsx,csv-xlsx,platform,file,CSV → XLSX,data,csv-xlsx,CSV,XLSX,published,true,,,,,false,false,0,?tool=csv-xlsx,?category=data&convert=csv-xlsx,csv-xlsx,CSV를 XLSX로 | CSV XLSX 변환 | CSV에서 XLSX,데이터 변환 | 표 변환 | 데이터·표 | csv-xlsx | CSV | 쉼표 데이터 | 표 데이터 | XLSX | excel | 엑셀 | 엑셀 파일,
csv-markdown-table,csv-markdown-table,platform,file,CSV → 마크다운 표,data,csv-markdown-table,CSV,MARKDOWN,published,true,,,,,false,false,0,?tool=csv-markdown-table,?category=data&convert=csv-markdown-table,csv-markdown-table,CSV를 MARKDOWN로 | CSV MARKDOWN 변환 | CSV에서 MARKDOWN,데이터 변환 | 표 변환 | 데이터·표 | csv-markdown-table | CSV | 쉼표 데이터 | 표 데이터 | MARKDOWN,
markdown-table-csv,markdown-table-csv,platform,file,마크다운 표 → CSV,data,markdown-table-csv,MARKDOWN,CSV,published,true,,,,,false,false,0,?tool=markdown-table-csv,?category=data&convert=markdown-table-csv,markdown-table-csv,MARKDOWN를 CSV로 | MARKDOWN CSV 변환 | MARKDOWN에서 CSV,데이터 변환 | 표 변환 | 데이터·표 | markdown-table-csv | MARKDOWN | CSV | 쉼표 데이터 | 표 데이터,
tsv-markdown-table,tsv-markdown-table,platform,file,TSV → 마크다운 표,data,tsv-markdown-table,TSV,MARKDOWN,published,true,,,,,false,false,0,?tool=tsv-markdown-table,?category=data&convert=tsv-markdown-table,tsv-markdown-table,TSV를 MARKDOWN로 | TSV MARKDOWN 변환 | TSV에서 MARKDOWN,데이터 변환 | 표 변환 | 데이터·표 | tsv-markdown-table | TSV | 탭 데이터 | 표 데이터 | MARKDOWN,
markdown-table-tsv,markdown-table-tsv,platform,file,마크다운 표 → TSV,data,markdown-table-tsv,MARKDOWN,TSV,published,true,,,,,false,false,0,?tool=markdown-table-tsv,?category=data&convert=markdown-table-tsv,markdown-table-tsv,MARKDOWN를 TSV로 | MARKDOWN TSV 변환 | MARKDOWN에서 TSV,데이터 변환 | 표 변환 | 데이터·표 | markdown-table-tsv | MARKDOWN | TSV | 탭 데이터 | 표 데이터,
csv-html-table,csv-html-table,platform,file,CSV → HTML 표,data,csv-html-table,CSV,HTML TABLE,published,true,,,,,false,false,0,?tool=csv-html-table,?category=data&convert=csv-html-table,csv-html-table,CSV를 HTML TABLE로 | CSV HTML TABLE 변환 | CSV에서 HTML TABLE,데이터 변환 | 표 변환 | 데이터·표 | csv-html-table | CSV | 쉼표 데이터 | 표 데이터 | HTML TABLE,
html-table-csv,html-table-csv,platform,file,HTML 표 → CSV,data,html-table-csv,HTML TABLE,CSV,published,true,,,,,false,false,0,?tool=html-table-csv,?category=data&convert=html-table-csv,html-table-csv,HTML TABLE를 CSV로 | HTML TABLE CSV 변환 | HTML TABLE에서 CSV,데이터 변환 | 표 변환 | 데이터·표 | html-table-csv | HTML TABLE | CSV | 쉼표 데이터 | 표 데이터,
